doc_id,title,dispute_id,title
3272,Final Arbitral Award,169,"Yury Bogdanov v. Republic of Moldova, SCC Arbitration No. V (114/2009)"
4537,Procedural Order No. 7 Concerning the Claimantâ€™s Request for Provisional Measures,6284,"Nova Group Investments, B.V. v. Romania, ICSID Case No. ARB/16/19"
3104,Final Award (Spanish),2078,"Convial Callao S.A. and CCI - CompaÃ±Ã_a de Concesiones de Infraestructura S.A. v. Republic of Peru, ICSID Case No. ARB/10/2"
4494,Procedural Order No. 8,5776,"Sanum Investments Limited v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ADHOC/17/1"
3061,Annex B to Procedural Order No. 16,1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
4017,Consent Award (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3753,Application for Annulment of the Award by Alapli Elektrik B.V. (not public),1708,"Alapli Elektrik B.V. v. Republic of Turkey, ICSID Case No. ARB/08/13"
2849,Award on Jurisdiction and Liability,816,"Sergei Paushok, CJSC Golden East Company and CJSC Vostokneftegaz Company v. The Government of Mongolia, UNCITRAL"
3283,Procedural Order No. 10,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3710,Procedural Order No. 4,3198,"Mobil Investments Canada Inc. v. Canada,Â ICSID Case No. ARB/15/6"
4091,Memorandum Opinion and Order of the US District Court for the Southern District of New York,3648,"E.T.I. Euro Telecom International N.V. v. Plurinational State of Bolivia,Â ICSID Case No.Â ARB/07/28"
3887,Procedural Order No. 1,1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
3623,Claimant's Response to Admissibility Objection (English),2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
4228,PCA Press Release on Tribunal's Decision on Jurisdiction (English),4224,"Everest Estate LLC et al. v. The Russian Federation,Â PCA Case No. 2015-36"
4059,Award,3413,"CompaÃ±ia del Desarrollo de Santa Elena S.A. v. Republic of Costa Rica,Â ICSID Case No. ARB/96/1"
3522,Procedural Order No. 21,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4008,Procedural Order No. 32,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3835,Award On Jurisdiction and Admissibility,87,"Apotex Inc. v. The Government of the United States of America, ICSID Case No.Â UNCT/10/2"
3637,Decision on Jurisdiction (Spanish),2869,"SerafÃ_n GarcÃ_a Armas and Karina GarcÃ_a Gruber v. The Bolivarian Republic of Venezuela, UNCITRAL, Caso CPA No. 2013-3"
4399,Procedural Order No. 7,5183,"A11Y LTD. v. Czech Republic, ICSID Case No. UNCT/15/1"
4134,Procedural Order No. 6,3828,"Lion Mexico Consolidated L.P. v. United Mexican States, ICSID Case No. ARB(AF)/15/2"
3720,Procedural Order No. 8,3198,"Mobil Investments Canada Inc. v. Canada,Â ICSID Case No. ARB/15/6"
3453,Procedural Order No. 6,2848,"Bear Creek Mining Corporation v. Republic of Peru, ICSID Case No.Â ARB/14/21"
3103,Decision on Provisional Measures (Spanish),2078,"Convial Callao S.A. and CCI - CompaÃ±Ã_a de Concesiones de Infraestructura S.A. v. Republic of Peru, ICSID Case No. ARB/10/2"
2932,Decision on the Proposal to Disqualify a Majority of the Tribunal (English),321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
4262,Decision of the Paris Court of Appeal re Seized Funds of the Russian Space Agency Roscosmos (French),4422,"Roscosmos State Corporation for Space Activities, RKTs Progress, KBOM and TsENKIÂ v French Republic"
4050,Final Award,3251,"State Enterprise ""Energorynok"" (Ukraine) v. The Republic of Moldova,Â SCC Arbitration V 2012/175"
3847,Decision of the US District Court for Southern District of New York on Discovery Application,2358,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan, SCC Case No. V 116/2010"
3062,Annex C to Procedural Order No. 16,1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
4018,Order Concerning the Participation of Counsel,3242,"Hrvatska Elektroprivreda d.d. v. Republic of Slovenia,Â ICSID Case No.Â ARB/05/24"
2850,"Decision on Claimants' Proposal to Disqualify Professor Campbell McLachlan, Arbitrator",1144,"Urbaser S.A. and Consorcio de Aguas Bilbao Bizkaia, Bilbao Biskaia Ur Partzuergoa v. The Argentine Republic, ICSID Case No. ARB/07/26"
3284,Procedural Order No. 11,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3975,Procedural Order No. 17 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3498,Procedural Order No. 14,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4092,Order Taking Note of the Discontinuance of the Proceeding (not public),3648,"E.T.I. Euro Telecom International N.V. v. Plurinational State of Bolivia,Â ICSID Case No.Â ARB/07/28"
3888,Procedural Order No. 2 Concerning the Claimant's Application for Access to Conduct a Site Inspection,1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
2817,Decision on the Challenge to the President of the Committee (English),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
3880,Consent Award,39,"AbitibiBowater Inc., v. Government of Canada,Â ICSID Case No. UNCT/10/1"
4580,Procedural Order No. 10,6361,"Fouad Alghanim & Sons Co. for General Trading & Contracting, W.L.L. and Fouad Mohammed Thunyan Alghanim v. Hashemite Kingdom of Jordan, ICSID Case No. ARB/13/38"
4272,Procedural Order No. 2,4475,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34"
3671,"Judgment of the Swiss Federal Tribunal on the Request for the Revision of the Award of July 1st, 2009",123,"Werner Schneider, acting in his capacity as insolvency administrator of Walter Bau Ag (In Liquidation)Â v. The Kingdom of Thailand,Â UNCITRALÂ (formerlyÂ Walter Bau AG (in liquidation) v. The Kingdom of Thailand)"
3963,Decision on the Proposal to Disqualify a Majority of the Tribunal,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4326,Procedural Order No. 3,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
2941,"Decision on the Proposal to Disqualify L. Yves Fortier, Q.C., Arbitrator",321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
4060,Rectification of Award,3413,"CompaÃ±ia del Desarrollo de Santa Elena S.A. v. Republic of Costa Rica,Â ICSID Case No. ARB/96/1"
3591,Final Award,103,"Austrian Airlines v. The Slovak Republic, UNCITRAL"
3028,"Award, May 2011 (not public see IAReporter story)",236,"Cesare Galdabini SpA v. Russian Federation, UNCITRAL"
2943,Decision on the Respondent's Request for Reconsideration,321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
3115,Procedural Order No. 6 Concerning Examination of Witnesses and Questions of Immunity (not public),211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
4611,Final Award and Partial Dissenting Opinion of Arbitrator RaÃ_l Vinuesa,7001,"Foresight Luxembourg Solar 1 S. ÃÅ.R1., et al. v. Kingdom of Spain,Â SCC Case No. 2015/150"
3806,Procedural Order on Document Production Regarding the Parties' Respective Claims to Privilege and Privilege Logs,1687,"Apotex Holdings Inc. and Apotex Inc. v. United States of America, ICSID Case No. ARB(AF)/12/1"
3638,Decision of the Paris Court of Appeal on the Set Aside Application (French),2869,"SerafÃ_n GarcÃ_a Armas and Karina GarcÃ_a Gruber v. The Bolivarian Republic of Venezuela, UNCITRAL, Caso CPA No. 2013-3"
3072,Procedural Order No. 2 (Annulment Proceeding),1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
3372,"First ICSID Letter to the Parties  re an Error or Omission of a Factual Nature in the Interim Award of October 25, 2016",2110,"Aaron C. Berkowitz, Brett E. Berkowitz and Trevor B. BerkowitzÂ (formerly Spence International Investments and others)Â v. Republic of Costa Rica,Â ICSID Case No.Â UNCT/13/2"
4011,Concurrent and Dissent Statement of Dr. Torres BernÃ¡rdez to Procedural Order No. 34,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4400,Procedural Order No. 8,5183,"A11Y LTD. v. Czech Republic, ICSID Case No. UNCT/15/1"
2946,Venezuela's Application for the Reconsideration of Majority's Decision on the Proposal to Disqualify L. Yves Fortier (English),321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
4189,Reasoning of the Decision on Respondentâ€™s Preliminary Objections pursuant to ICSID Arbitration Rule 41(5) (Spanish),3989,"ÃÅlvarez y MarÃ_n CorporaciÃ_n S.A. and others v. Republic of Panama, ICSID Case No. ARB/15/14"
4189,Reasoning of the Decision on Respondentâ€™s Preliminary Objections pursuant to ICSID Arbitration Rule 41(5) (Spanish),3989,"ÃÅlvarez y MarÃ_n CorporaciÃ_n S.A. and others v. Republic of Panama, ICSID Case No. ARB/15/14"
3454,Procedural Order No. 8,2848,"Bear Creek Mining Corporation v. Republic of Peru, ICSID Case No.Â ARB/14/21"
3035,Decision on Jurisdiction (Spanish),2125,"Cervin Investissements S.A. and Rhone Investissements S.A. v. Republic of Costa Rica, ICSID Case No. ARB/13/2"
3222,Joint Order on the Costs of Arbitration and for the Termination of Certain Arbitral Proceedings,200,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v.Â United States of America, UNCITRAL (formerlyÂ Canfor Corporation v.Â United States of America; Tembec et al. v.Â United States of America; Terminal Forest Products Ltd. v."
3242,Award on the Merits (Spanish),680,"Metalpar S.A. and Buen Aire S.A. v. The Argentine Republic, ICSID Case No. ARB/03/5"
2774,Order of the Consolidation Tribunal (English),345,"Corn Products International, Inc. v. United Mexican States, ICSID Case No. ARB (AF)/04/1"
4571,Procedural Order No. 1,6361,"Fouad Alghanim & Sons Co. for General Trading & Contracting, W.L.L. and Fouad Mohammed Thunyan Alghanim v. Hashemite Kingdom of Jordan, ICSID Case No. ARB/13/38"
2785,Procedural Order No. 1,2219,"Ã–mer Dede and Serdar ElhÃ_seyni v. Romania, ICSID Case No. ARB/10/22"
2933,Dissenting Opinion to Decision on Jurisdiction and Merits,321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
4340,Procedural Order No. 13,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
4051,Order Taking Note of the Discontinuance (not public),3368,"Leaf Tobacco A. Michaelides S.A. and Greek-Albanian Leaf Tobacco & Co. S.A. v. Republic of Albania,Â ICSID Case No. ARB/95/1"
2788,Award (French),323,"Consortium Groupement L.E.S.I.- DIPENTA v. RÃ©publique algÃ©rienne dÃ©mocratique et populaire, ICSID Case No. ARB/03/08"
3848,Decision of the English High Court of Justice on Enforcement,2358,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan, SCC Case No. V 116/2010"
3582,Award of the Tribunal (English),2959,"David R. Aven and Others v. Republic of Costa Rica, ICSID Case No. UNCT/15/3"
3042,Procedural Order No. 1,1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
3840,"Award (not public, see IAReporter story)",2288,"AES Corporation and Tau Power B.V. v. Republic of Kazakhstan, ICSID Case No. ARB/10/16"
4392,Procedural Order No. 1,5183,"A11Y LTD. v. Czech Republic, ICSID Case No. UNCT/15/1"
3063,Procedural Order No. 17,1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
2855,Award (Spanish),2127,"Valores Mundiales, S.L. and Consorcio Andino S.L. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/13/11"
4019,Decision on the Treaty Interpretation Issue,3242,"Hrvatska Elektroprivreda d.d. v. Republic of Slovenia,Â ICSID Case No.Â ARB/05/24"
2851,Decision on Jurisdiction,1144,"Urbaser S.A. and Consorcio de Aguas Bilbao Bizkaia, Bilbao Biskaia Ur Partzuergoa v. The Argentine Republic, ICSID Case No. ARB/07/26"
3285,Procedural Order No. 12,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3110,Procedural Order No. 2 Regarding Document Production,211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
3976,Statement of Dissent to Procedural Order No. 17 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4410,Procedural Order No. 5,3974,"Cortec Mining Kenya Limited, Cortec (Pty) Limited and Stirling Capital Limited v. Republic of Kenya, ICSID Case No. ARB/15/29"
3636,Procedural Order No. 16 [Redacted],2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
3499,Procedural Order No. 15,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
3703,Award,71,"Alpha Projektholding GmbH v. Ukraine, ICSID Case No. ARB/07/16"
2857,"Award, 2009 (not public see IAReporter story)",1177,"Compagnie International de Maintenance (CIM) v. Ethiopia, UNCITRAL"
2862,Decision on the Proposal for Disqualification of Professor Brigitte Stern (Spanish),2558,"Highbury International AVV, CompaÃ±Ã_a Minera de Bajo CaronÃ_ AVV, and Ramstein Trading Inc. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/14/10"
4094,"Swiss Federal Supreme Court Decision on Set-Aside of Award (French, redacted)",3766,"EDF International S.A. v. Republic of Hungary, UNCITRAL"
4094,"Swiss Federal Supreme Court Decision on Set-Aside of Award (French, redacted)",3766,"EDF International S.A. v. Republic of Hungary, UNCITRAL"
3889,Decision on the Claimant's Request (Concerning the Procedural Calendar of Order No. 2),1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
3889,Decision on the Claimant's Request (Concerning the Procedural Calendar of Order No. 2),1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
3625,Procedural Order No. 8 (English),2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
3452,Procedural Order No. 5,2848,"Bear Creek Mining Corporation v. Republic of Peru, ICSID Case No.Â ARB/14/21"
3881,Award,2319,"Antin Infrastructure Services Luxembourg S.Ã .r.l. and Antin Energia Termosolar B.V. v. Kingdom of Spain, ICSID Case No. ARB/13/31"
3118,Decision on the Continuation of the Stay of Enforcement of the Award (not public),211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
3118,Decision on the Continuation of the Stay of Enforcement of the Award (not public),211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
3672,German Supreme Court Decision on Enforcement (German),123,"Werner Schneider, acting in his capacity as insolvency administrator of Walter Bau Ag (In Liquidation)Â v. The Kingdom of Thailand,Â UNCITRALÂ (formerlyÂ Walter Bau AG (in liquidation) v. The Kingdom of Thailand)"
4604,Procedural Order No. 1 (English),6937,"Michael Anthony Lee-Chin v. Dominican Republic, ICSID Case No. UNCT/18/3"
4230,PCA Press Release on Award on the Merits (English),4224,"Everest Estate LLC et al. v. The Russian Federation,Â PCA Case No. 2015-36"
3964,Procedural Order No. 10 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4327,Decision on Claimantsâ€™ Second Request for Provisional Measures of November,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
4061,Rectification of Award (French Translation),3413,"CompaÃ±ia del Desarrollo de Santa Elena S.A. v. Republic of Costa Rica,Â ICSID Case No. ARB/96/1"
4065,Decision on Annulment,3439,"CDC Group plc v. Republic of Seychelles, ICSID Case No. ARB/02/14"
4452,PCA Communication re Challenge to the Second Arbitrator and Objections Regarding the Jurisdiction of Tribunal (English),5589,"President Allende Foundation, Victor Pey Casado and Coral Pey Grebe v. Republic of Chile, PCA Case No.Â AA662"
3627,Procedural Order No. 9 (English),2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
3116,Award,211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
4612,Order Taking Note of the Discontinuance of the Proceeding,6929,"Total E&P Uganda BV v. Republic of Uganda, ICSID Case No. ARB/15/11"
4101,Order of Conclusion (Spanish),3659,"Iberdrola, S.A. and Iberdrola EnergÃ_a, S.A.U. v. Plurinational State of Bolivia, PCA Case No. 2015-05"
4401,Procedural Order No. 9,5183,"A11Y LTD. v. Czech Republic, ICSID Case No. UNCT/15/1"
4136,Procedural Order No. 8,3828,"Lion Mexico Consolidated L.P. v. United Mexican States, ICSID Case No. ARB(AF)/15/2"
3293,Decision on the Parties' Proposals to Disqualify a Majority of the Tribunal,1513,"Blue Bank International & Trust (Barbados) Ltd. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB 12/20"
4031,Investorâ€™s Response to US Objections to Document Request,43,"ADF Group Inc. v. United States of America, ICSID Case No. ARB (AF)/00/1"
2775,Decision on Responsibility (redacted version) (English),345,"Corn Products International, Inc. v. United Mexican States, ICSID Case No. ARB (AF)/04/1"
4369,Procedural Order No. 7,4061,"Lao Holdings N.V. v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ARB(AF)/16/2"
4270,Respondent's Reply on Expedited Objections,4475,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34"
3866,Decision of Amsterdam Court of Appeal (Dutch),2358,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan, SCC Case No. V 116/2010"
3849,Order of the US District Court for the District of Columbia,2358,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan, SCC Case No. V 116/2010"
3583,Decision on Jurisdiction (English),1648,"Teinver S.A., Transportes de CercanÃ_as S.A. and Autobuses Urbanos del Sur S.A. v. The Argentine Republic,Â ICSID Case No. ARB/09/1"
3841,Award,2288,"AES Corporation and Tau Power B.V. v. Republic of Kazakhstan, ICSID Case No. ARB/10/16"
4271,Claimants' Rejoinder on Expedited Objections,4475,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34"
3872,Decision on Jurisdiction,1926,"Ampal-American Israel Corporation and others v. Arab Republic of Egypt, ICSID Case No. ARB/12/11"
3764,Decision of the German Federal Supreme Court (German),417,"Achmea B.V.Â v. The Slovak Republic, UNCITRAL, PCA Case No. 2008-13Â (formerlyÂ Eureko B.V. v. The Slovak Republic)"
3370,Procedural Order on Stay Application,2110,"Aaron C. Berkowitz, Brett E. Berkowitz and Trevor B. BerkowitzÂ (formerly Spence International Investments and others)Â v. Republic of Costa Rica,Â ICSID Case No.Â UNCT/13/2"
3756,Decision on Annulment,1708,"Alapli Elektrik B.V. v. Republic of Turkey, ICSID Case No. ARB/08/13"
3286,Procedural Order No. 13,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3977,Annex 3 to Procedural Order No. 17 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3713,Procedural Order No. 5,3198,"Mobil Investments Canada Inc. v. Canada,Â ICSID Case No. ARB/15/6"
4411,Procedural Order No. 6,3974,"Cortec Mining Kenya Limited, Cortec (Pty) Limited and Stirling Capital Limited v. Republic of Kenya, ICSID Case No. ARB/15/29"
4382,Decision on Jurisdiction,5156,"Mera Investment Fund Limited v. Republic of Serbia, ICSID Case No. ARB/17/2"
4398,Decision on Jurisdiction,5183,"A11Y LTD. v. Czech Republic, ICSID Case No. UNCT/15/1"
3500,Procedural Order No. 16,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4132,Procedural Order No. 5 (English),3828,"Lion Mexico Consolidated L.P. v. United Mexican States, ICSID Case No. ARB(AF)/15/2"
3128,Procedural Order No. 1 Concerning Confidential Information,223,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2"
4048,Award,43,"ADF Group Inc. v. United States of America, ICSID Case No. ARB (AF)/00/1"
3890,Procedural Order No. 3,1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
4607,Procedural Order No. 2,6976,"Sodexo Pass International SAS v. Hungary, ICSID Case No. ARB/14/20"
2819,Decision of the ad hoc Committee on the Request for Supplementation and Rectification of its Decision (English),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
4218,Emergency Award on Interim Measures,4187,"Kompozit LLC v Republic of Moldova, SCC"
3882,Petition to Enforce Arbitral Award Exhibits,2319,"Antin Infrastructure Services Luxembourg S.Ã .r.l. and Antin Energia Termosolar B.V. v. Kingdom of Spain, ICSID Case No. ARB/13/31"
3210,Petitionersâ€™ Memorandum in Support of Motion to Vacate Arbitration Award,200,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v.Â United States of America, UNCITRAL (formerlyÂ Canfor Corporation v.Â United States of America; Tembec et al. v.Â United States of America; Terminal Forest Products Ltd. v."
4274,Procedural Order No. 3,4475,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34"
3468,Decision on Jurisdiction,118,"Azurix Corp. v. The Argentine Republic, ICSID Case No. ARB/01/12"
4315,"ICSID Letter re Tribunal's Decision on Claimantsâ€™ Request for Emergency Temporary Provisional Measures of July 28, 2016",4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
3965,Procedural Order No. 11 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4328,Procedural Order No. 4,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
3798,Procedural Order Deciding Bifurcation and Non-Bifurcation,1687,"Apotex Holdings Inc. and Apotex Inc. v. United States of America, ICSID Case No. ARB(AF)/12/1"
3593,Award,1563,"Bosh International, Inc and B&P Ltd Foreign Investments Enterprise v. Ukraine, ICSID Case No. ARB/08/11"
3803,Procedural Order Concerning Production of Documents,1687,"Apotex Holdings Inc. and Apotex Inc. v. United States of America, ICSID Case No. ARB(AF)/12/1"
3382,Award (Not Public - See IA Reporter),279,"China Heilongjiang International Economic & Technical Cooperative Corp., Beijing Shougang Mining Investment Company Ltd., and Qinhuangdaoshi Qinlong International Industrial Co. Ltd. v. Mongolia,Â UNCITRAL, PCA"
3117,Application for Annulment of the Award Registered (not public),211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
4242,Procedural Order No. 4 (Decision on Bifurcation),4369,"Resolute Forest Products Inc. v the Government of Canada,Â PCA Case No. 2016-13"
4242,Procedural Order No. 4 (Decision on Bifurcation),4369,"Resolute Forest Products Inc. v the Government of Canada,Â PCA Case No. 2016-13"
3339,Settlement of the Unpaid Award (Spanish),143,"BG Group Plc. v. The Republic of Argentina, UNCITRAL"
3074,Judgment of the Moscow Arbitrazh Court on Application to Set Aside Award (Russian),2637,Lee John Beck and Central Asian Development Corporation v. Kyrgyz Republic
4610,Decision on Jurisdiction (English),6924,"Casinos Austria International GmbH and Casinos Austria Aktiengesellschaft v. Argentine Republic, ICSID Case No. ARB/14/32"
4542,Decision on Annulment,6290,"Gambrinus, Corp. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/31"
3634,Procedural Order No. 14,2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
3925,Procedural Order No. 5,3210,"EuroGas Inc. and Belmont Resources Inc. v. Slovak Republic,Â ICSID Case No.Â ARB/14/14"
4294,Procedural Order No. 1 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
3244,Procedural Order No. 1,177,"British Caribbean Bank Limited v. The Government of Belize, PCA Case No. 2010-18"
4547,Final Award,6428,"JÃ_rgen Wirtgen, Stefan Wirtgen, Gisela Wirtgen and JSW Solar (zwei) GmbH & Co. KG v. Czech Republic, PCA Case No. 2014-03"
4573,Procedural Order No. 3,6361,"Fouad Alghanim & Sons Co. for General Trading & Contracting, W.L.L. and Fouad Mohammed Thunyan Alghanim v. Hashemite Kingdom of Jordan, ICSID Case No. ARB/13/38"
4370,Procedural Order No. 8,4061,"Lao Holdings N.V. v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ARB(AF)/16/2"
4105,Decision on Jurisdiction (Not public- See IA Reporter),3826,"Aeroport Belbek LLC and Mr. Igor Valerievich Kolomoisky v. The Russian Federation,Â PCA Case No. 2015-07"
3068,Procedural Order No. 20,1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
4298,Procedural Order No. 4 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
4299,Procedural Order No. 5 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
4541,Award of the Tribunal,6290,"Gambrinus, Corp. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/11/31"
3000,DC Court's Rejection of Ecuador's Challenge to the Final Award,251,"Chevron Corporation (USA) and Texaco Petroleum Company (USA) v. The Republic of Ecuador, UNCITRAL, PCA Case No. 34877"
